date;serial_number;failure;smart_5_normalized;smart_5_raw;smart_187_normalized;smart_187_raw;smart_188_normalized;smart_188_raw;smart_197_normalized;smart_197_raw;smart_198_normalized;smart_198_raw
01.03.2020;ZJV133SV;0;100;656;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CHBM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0RBVP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0RBVQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EGW2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EGWD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EGWG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5NLVP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EGWV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV13HBF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV136WD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV11128;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV136WP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV136WV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV136WZ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV036H4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG29;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG25;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG21;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV04998;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EHG1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EHGH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2Z;0;100;88;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EHGL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0499A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2R;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2S;0;100;16;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2L;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2J;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2G;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2E;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EHGV;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EHGT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0WG2A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV01LCF;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3CATY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TEN4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERCY;0;100;0;100;0;100;8;100;0;100;0
01.03.2020;ZJV001BK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06DDK;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08123;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0W6B1;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2E42L;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2E42H;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2E42F;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV01KAW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0077W;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERWR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CV4P;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BW1X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3BDAH;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH08TCC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0E4ZJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CGB1;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZJV04J33;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06F39;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06F32;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZJV1ZL6N;0;100;8;100;0;100;0;100;0;100;0
01.03.2020;ZJV0TEN8;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1ZL6H;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV1ZL6D;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERWD;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH094HN;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV116LR;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2EH6X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV2ERWM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV05XPP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH088L0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0716C;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06F3Y;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0716A;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CNJE;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0716M;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3CTC2;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06F3P;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0716W;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CK4B;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0716X;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDHL;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081JT;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDHA;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDHB;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081JY;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081JC;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0BDSM;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081JJ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDHQ;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0HB39;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDHW;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0Z14Z;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CCGG;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV5FL84;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0EECM;0;100;0;100;0;100;73015558161;100;0;100;0
01.03.2020;ZCH07E0V;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081J3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081J0;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081J4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV0BS67;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH081J9;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH0CDH3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH07RPP;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV009K3;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV009K4;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZJV3CZ87;0;100;0;100;0;100;0;100;0;100;0
01.03.2020;ZCH06TPX;0;100;0;100;0;100;0;100;0;100;0
